,name,gender,is_buy,amount,platform,sighup_days,history_times,history_amount,last_buy_date,today_search_times,last_day_search_times,sigh_up_days_last_week,last_buy_date_to_now,city,province
1534,殷明,male,1,50.9,adr,0,0,0,2021/4/25,3,1,6,0,黔东南,贵州
1535,殷军,male,1,31.9,adr,20,4,147.6,2021/4/8,3,1,0,17,吕梁,山西
1536,殷子轩,male,1,118.9,ios,224,32,3900.8,2021/1/10,2,1,0,105,西安,陕西
1537,殷浩轩,male,1,12.9,adr,24,8,255.2,2021/4/9,2,1,0,16,潍坊,山东
1538,殷皓轩,male,1,1.9,adr,3,1,52.9,2021/4/25,1,1,4,0,汕尾,广东
1539,殷子涵,male,1,20.9,adr,9,9,1430.1,2021/4/19,2,1,0,6,青岛,山东
1540,殷一诺,male,1,377.9,adr,340,85,5941.5,2021/2/27,2,1,0,57,沈阳,辽宁
1541,殷宇航,male,1,5.9,ios,45,5,1564.5,2021/4/3,1,1,0,22,香港,香港
1542,殷昊然,male,1,72.9,adr,182,26,2649.4,2021/1/2,1,0,0,113,西安,陕西
1543,殷一鸣,male,1,19.9,adr,0,0,0,2021/4/25,2,1,2,0,肇庆,广东
1544,殷子宸,male,1,180.9,adr,288,32,1436.8,2021/3/21,2,1,0,35,广安,四川
1545,殷子豪,male,1,113.9,ios,28,14,250.6,2021/4/12,3,2,0,13,宣城,安徽
1546,殷明轩,male,1,22.9,adr,30,10,59,2021/4/8,2,2,0,17,普洱,云南
1547,殷致远,male,1,92.9,adr,78,13,128.7,2021/4/16,1,0,0,9,上海,上海
1548,殷俊熙,male,1,24.9,adr,2,1,105.9,2021/4/24,3,2,5,1,铜川,陕西
1549,殷天佑,male,1,35.9,ios,0,0,0,2021/4/25,1,0,2,0,哈尔滨,黑龙江
1550,殷睿,male,1,22.9,adr,45,9,2222.1,2021/3/18,2,1,0,38,天津,天津
1551,殷子睿,male,1,48.9,adr,22,11,570.9,2021/4/21,3,2,1,4,怒江,云南
1552,殷宇轩,male,1,191.9,adr,201,67,4549.3,2021/2/22,2,1,0,62,抚顺,辽宁
1553,殷致远,male,1,2.9,adr,16,4,23.6,2021/4/13,1,0,0,12,渭南,陕西
1554,罗伟,male,1,130.9,ios,4,1,17.9,2021/4/21,1,1,2,4,内江,四川
1555,罗明,male,1,135.9,adr,54,6,233.4,2021/3/4,3,1,0,52,大理,云南
1556,罗军,male,1,11.9,adr,8,4,515.6,2021/4/19,3,1,0,6,重庆,重庆
1557,罗子轩,male,1,103.9,adr,14,7,188.3,2021/4/16,2,1,0,9,信阳,河南
1558,罗浩轩,male,1,60.9,adr,54,6,161.4,2021/4/11,2,0,0,14,盘锦,辽宁
1559,罗皓轩,male,1,5.9,ios,0,0,0,2021/4/25,3,1,2,0,萍乡,江西
1560,罗子涵,male,1,112.9,adr,5,5,234.5,2021/4/22,1,0,1,3,宜宾,四川
1561,罗一诺,male,1,64.9,adr,126,18,862.2,2021/1/20,1,0,0,95,海东,青海
1562,罗宇航,male,1,42.9,adr,0,0,0,2021/4/25,2,1,0,0,酒泉,甘肃
1563,罗昊然,male,1,47.9,adr,12,12,178.8,2021/4/19,2,1,0,6,郑州,河南
1564,罗一鸣,male,1,47.9,adr,27,3,398.7,2021/3/31,2,1,0,25,北京,北京
1565,罗子宸,male,1,109.9,ios,125,25,1772.5,2021/1/12,2,1,0,103,潜江,湖北
1566,罗子豪,male,1,98.9,ios,36,4,243.6,2021/4/10,3,2,0,15,辽阳,辽宁
1567,罗明轩,male,1,146.9,ios,54,9,26.1,2021/4/17,2,1,0,8,盘锦,辽宁
1568,罗致远,male,1,10.9,ios,5,5,354.5,2021/4/21,3,1,2,4,酒泉,甘肃
1569,罗俊熙,male,1,136.9,adr,72,8,439.2,2021/3/14,1,1,0,42,景德镇,江西
1570,罗天佑,male,1,67.9,adr,144,16,1246.4,2021/2/4,1,0,0,80,德阳,四川
1571,罗睿,male,1,121.9,adr,16,16,174.4,2021/4/16,2,1,0,9,临汾,山西
1572,罗子睿,male,1,65.9,ios,9,3,158.7,2021/4/25,2,1,1,0,汕头,广东
1573,罗宇轩,male,1,439.9,adr,31,31,1329.9,2021/4/1,2,1,0,24,广州,广东
1574,罗致远,male,1,66.9,adr,160,20,2898,2021/2/22,1,1,0,62,渭南,陕西
1575,毕伟,male,1,31.9,adr,20,4,1059.6,2021/4/7,2,0,0,18,百色,广西
1576,毕明,male,1,342.9,adr,158,79,3863.1,2020/12/20,2,1,0,126,泸州,四川
1577,毕军,male,1,59.9,adr,8,4,39.6,2021/4/23,3,1,4,2,宣城,安徽
1578,毕子轩,male,1,23.9,ios,40,5,554.5,2021/4/12,1,0,0,13,邵阳,湖南
1579,毕浩轩,male,1,14.9,adr,36,6,407.4,2021/3/21,2,1,0,35,重庆,重庆
1580,毕皓轩,male,1,348.9,adr,61,61,1518.9,2021/3/24,2,0,0,32,玉林,广西
1581,毕子涵,male,1,199.9,adr,343,49,4503.1,2020/10/22,5,3,0,185,惠州,广东
1582,毕一诺,male,1,38.9,adr,72,9,836.1,2021/3/15,2,1,0,41,宜宾,四川
1583,毕宇航,male,1,74.9,adr,32,8,39.2,2021/3/24,1,1,0,32,达州,四川
1584,毕昊然,male,1,7.9,ios,3,3,47.7,2021/4/22,2,0,1,3,黔西南,贵州
1585,毕一鸣,male,1,157.9,ios,68,17,644.3,2021/4/14,2,1,0,11,嘉兴,浙江
1586,毕子宸,male,1,3.9,ios,32,4,391.6,2021/3/24,2,1,0,32,北京,北京
1587,毕子豪,male,1,39.9,adr,49,7,132.3,2021/4/18,1,1,0,7,定西,甘肃
1588,毕明轩,male,1,138.9,adr,39,39,8459.1,2021/4/21,1,0,2,4,松原,吉林
1589,毕致远,male,1,5.9,adr,21,3,116.7,2021/4/12,2,2,0,13,海北,青海
1590,毕俊熙,male,1,69.9,adr,9,9,737.1,2021/4/17,2,2,0,8,哈尔滨,黑龙江
1591,毕天佑,male,1,166.9,ios,392,49,4209.1,2020/12/12,2,1,0,134,牡丹江,黑龙江
1592,毕睿,male,1,238.9,adr,15,3,77.7,2021/4/19,3,1,0,6,鞍山,辽宁
1593,毕子睿,male,1,34.9,ios,56,14,600.6,2021/3/12,1,0,0,44,杭州,浙江
1594,毕宇轩,male,1,71.9,adr,78,26,491.4,2021/2/13,3,1,0,71,武汉,湖北
1595,毕致远,male,1,73.9,adr,105,21,900.9,2021/1/26,3,2,0,89,文山,云南
1596,郝伟,male,1,3.9,adr,7,1,233.9,2021/4/23,3,1,0,2,忻州,山西
1597,郝明,male,1,51.9,ios,80,10,619,2021/2/5,3,1,0,79,青岛,山东
1598,郝军,male,1,20.9,adr,36,4,379.6,2021/3/30,1,0,0,26,广州,广东
1599,郝子轩,male,1,47.9,adr,18,9,521.1,2021/4/9,3,2,0,16,阿里,西藏
1600,郝浩轩,male,1,100.9,adr,12,3,47.7,2021/4/17,3,2,0,8,遵义,贵州
1601,郝皓轩,male,1,334.9,adr,119,17,1834.3,2021/1/8,2,1,0,107,广元,四川
1602,郝子涵,male,1,130.9,adr,88,22,459.8,2021/4/24,1,0,0,1,和田,新疆
1603,郝一诺,male,1,44.9,adr,24,6,587.4,2021/4/22,2,1,2,3,新乡,河南
1604,郝宇航,male,1,18.9,adr,49,7,195.3,2021/3/9,3,1,0,47,松原,吉林
1605,郝昊然,male,1,21.9,adr,88,11,42.9,2021/2/18,3,1,0,66,天津,天津
1606,郝一鸣,male,1,51.9,adr,24,4,83.6,2021/4/2,1,1,0,23,绥化,黑龙江
1607,郝子宸,male,1,108.9,adr,7,1,170.9,2021/4/25,2,1,3,0,青岛,山东
1608,郝子豪,male,1,47.9,adr,20,4,19.6,2021/4/10,1,0,0,15,郑州,河南
1609,郝明轩,male,1,185.9,adr,287,41,3767.9,2021/2/26,2,2,0,58,通化,吉林
1610,郝致远,male,1,23.9,ios,40,8,39.2,2021/4/13,4,2,0,12,临沂,山东
1611,郝俊熙,male,1,58.9,ios,48,8,799.2,2021/4/9,2,2,0,16,山南,西藏
1612,郝天佑,male,1,15.9,adr,32,8,351.2,2021/4/25,3,2,0,0,湖州,浙江
1613,郝睿,male,1,53.9,adr,54,18,3994.2,2021/4/1,2,1,0,24,张掖,甘肃
1614,郝子睿,male,1,16.9,adr,40,8,7.2,2021/4/20,2,1,1,5,德宏,云南
1615,郝宇轩,male,1,78.9,adr,120,20,1538,2021/2/26,4,2,0,58,绥化,黑龙江
1616,郝致远,male,1,305.9,adr,305,61,1274.9,2021/3/18,3,3,0,38,济源,河南
1617,邬伟,male,1,10.9,adr,63,7,573.3,2021/4/15,2,2,0,10,杭州,浙江
1618,邬明,male,1,202.9,ios,204,51,2238.9,2020/10/27,2,1,0,180,舟山,浙江
1619,邬军,male,1,39.9,adr,14,2,83.8,2021/4/18,2,1,0,7,百色,广西
1620,邬子轩,male,1,120.9,adr,26,13,297.7,2021/4/7,2,1,0,18,乐山,四川
1621,邬浩轩,male,1,136.9,adr,116,29,6087.1,2021/3/29,2,1,0,27,济源,河南
1622,邬皓轩,male,1,15.9,adr,0,0,0,2021/4/25,2,1,6,0,武汉,湖北
1623,邬子涵,male,1,109.9,adr,9,9,656.1,2021/4/22,2,1,2,3,清远,广东
1624,邬一诺,male,1,10.9,adr,9,1,182.9,2021/4/17,5,3,0,8,兴安盟,内蒙古
1625,邬宇航,male,1,25.9,adr,60,10,39,2021/3/5,3,1,0,51,湘西,湖南
1626,邬昊然,male,1,73.9,adr,138,23,1032.7,2020/12/29,5,5,0,117,巢湖,安徽
1627,邬一鸣,male,1,106.9,ios,243,27,483.3,2020/10/31,5,1,0,176,广元,四川
1628,邬子宸,male,1,68.9,adr,117,13,2897.7,2021/3/22,5,4,0,34,苏州,江苏
1629,邬子豪,male,1,54.9,adr,102,17,1426.3,2021/3/6,1,0,0,50,娄底,湖南
1630,邬明轩,male,1,2.9,ios,2,2,251.8,2021/4/24,1,1,5,1,北京,北京
1631,邬致远,male,1,21.9,adr,72,9,791.1,2021/4/20,2,1,0,5,哈尔滨,黑龙江
1632,邬俊熙,male,1,188.9,adr,180,45,2605.5,2020/12/26,4,2,0,120,达州,四川
1633,邬天佑,male,1,1.9,adr,8,2,57.8,2021/4/19,1,1,0,6,乌海,内蒙古
1634,邬睿,male,1,49.9,adr,38,19,1423.1,2021/3/18,2,1,0,38,通辽,内蒙古
1635,邬子睿,male,1,275.9,adr,224,56,11026.4,2021/4/15,2,1,0,10,重庆,重庆
1636,邬宇轩,male,1,253.9,adr,280,56,2962.4,2020/10/10,3,2,0,197,唐山,河北
1637,邬致远,male,1,10.9,adr,0,0,0,2021/4/25,4,2,1,0,淮安,江苏
1638,安伟,male,1,146.9,adr,192,48,619.2,2020/10/28,2,1,0,179,忻州,山西
1639,安明,male,1,8.9,adr,12,2,141.8,2021/4/19,2,2,0,6,铜陵,安徽
1640,安军,male,1,325.9,adr,93,31,244.9,2021/3/27,3,1,0,29,铜川,陕西
1641,安子轩,male,1,115.9,adr,18,3,56.7,2021/4/11,1,1,0,14,天津,天津
1642,安浩轩,male,1,322.9,ios,408,51,9531.9,2020/4/11,4,2,0,379,郴州,湖南
1643,安皓轩,male,1,31.9,adr,72,9,539.1,2021/3/18,4,3,0,38,恩施,湖北
1644,安子涵,male,1,95.9,adr,306,34,1900.6,2020/8/1,2,2,0,267,果洛,青海
1645,安一诺,male,1,77.9,adr,0,0,0,2021/4/25,2,1,0,0,普洱,云南
1646,安宇航,male,1,126.9,ios,324,36,5036.4,2020/10/20,1,0,0,187,深圳,广东
1647,安昊然,male,1,10.9,ios,18,6,47.4,2021/4/23,1,1,2,2,大庆,黑龙江
1648,安一鸣,male,1,101.9,ios,0,0,0,2021/4/25,1,0,2,0,河源,广东
1649,安子宸,male,1,52.9,adr,16,16,830.4,2021/4/19,2,1,0,6,苏州,江苏
1650,安子豪,male,1,41.9,ios,14,7,188.3,2021/4/21,3,1,2,4,上海,上海
1651,安明轩,male,1,213.9,ios,210,42,2263.8,2020/12/26,2,1,0,120,漯河,河南
1652,安致远,male,1,17.9,ios,42,7,489.3,2021/3/14,5,3,0,42,珠海,广东
1653,安俊熙,male,1,15.9,ios,20,4,27.6,2021/4/22,3,2,2,3,天津,天津
1654,安天佑,male,1,83.9,adr,72,8,359.2,2021/3/30,2,1,0,26,宝鸡,陕西
1655,安睿,male,1,55.9,adr,36,4,287.6,2021/4/13,2,1,0,12,铜川,陕西
1656,安子睿,male,1,41.9,adr,56,14,264.6,2021/4/12,2,1,0,13,赤峰,内蒙古
1657,安宇轩,male,1,553.9,adr,385,77,2225.3,2020/9/14,2,1,0,223,青岛,山东
1658,安致远,male,1,111.9,adr,128,16,174.4,2020/12/19,3,1,0,127,石河子,新疆
1659,常伟,male,1,20.9,adr,24,8,367.2,2021/4/20,1,0,1,5,南京,江苏
1660,常明,male,1,228.9,ios,95,19,1157.1,2021/2/8,2,2,0,76,泉州,福建
1661,常军,male,1,29.9,adr,0,0,0,2021/4/25,2,1,5,0,青岛,山东
1662,常子轩,male,1,35.9,adr,80,10,309,2021/4/20,3,1,1,5,宜宾,四川
1663,常浩轩,male,1,38.9,adr,77,11,64.9,2021/4/19,1,0,0,6,西安,陕西
1664,常皓轩,male,1,2.9,adr,0,0,0,2021/4/25,1,0,0,0,淮南,安徽
1665,常子涵,male,1,38.9,adr,30,10,519,2021/4/7,3,2,0,18,重庆,重庆
1666,常一诺,male,1,172.9,adr,120,24,141.6,2021/2/12,2,1,0,72,梅州,广东
1667,常宇航,male,1,13.9,ios,56,8,327.2,2021/4/14,1,0,0,11,香港,香港
1668,常昊然,male,1,84.9,adr,42,21,1488.9,2021/3/28,1,1,0,28,伊春,黑龙江
1669,常一鸣,male,1,12.9,adr,9,1,109.9,2021/4/25,2,1,1,0,吐鲁番,新疆
1670,常子宸,male,1,3.9,ios,16,4,451.6,2021/4/21,2,1,2,4,临沂,山东
1671,常子豪,male,1,51.9,adr,126,14,166.6,2021/1/10,2,0,0,105,东营,山东
1672,常明轩,male,1,30.9,ios,9,1,59.9,2021/4/17,1,1,0,8,吉林,吉林
1673,常致远,male,1,116.9,ios,40,5,174.5,2021/3/27,2,1,0,29,龙岩,福建
1674,常俊熙,male,1,205.9,ios,258,43,3521.7,2020/10/25,3,1,0,182,北京,北京
1675,常天佑,male,1,325.9,ios,42,7,125.3,2021/4/20,4,2,0,5,松原,吉林
1676,常睿,male,1,14.9,adr,42,6,191.4,2021/4/17,1,1,0,8,杭州,浙江
1677,常子睿,male,1,22.9,adr,33,11,1428.9,2021/4/5,2,0,0,20,济源,河南
1678,常宇轩,male,1,72.9,adr,144,18,214.2,2021/2/6,2,1,0,78,哈尔滨,黑龙江
1679,常致远,male,1,105.9,adr,108,18,2482.2,2021/1/13,2,1,0,102,上海,上海
1680,乐伟,male,1,36.9,adr,108,12,298.8,2021/4/14,1,0,0,11,庆阳,甘肃
1681,乐明,male,1,101.9,adr,37,37,2068.3,2021/4/15,3,1,0,10,湖州,浙江
1682,乐军,male,1,282.9,adr,96,48,2587.2,2021/3/22,3,1,0,34,广州,广东
1683,乐子轩,male,1,66.9,ios,175,25,47.5,2021/4/8,2,1,0,17,菏泽,山东
1684,乐浩轩,male,1,31.9,adr,72,9,314.1,2021/4/13,1,1,0,12,阜新,辽宁
1685,乐皓轩,male,1,0.9,adr,12,3,905.7,2021/4/18,2,1,0,7,厦门,福建
1686,乐子涵,male,1,166.9,adr,20,5,1349.5,2021/4/23,2,2,1,2,荆州,湖北
1687,乐一诺,male,1,19.9,adr,5,5,974.5,2021/4/23,5,5,2,2,北京,北京
1688,乐宇航,male,1,18.9,adr,63,7,104.3,2021/3/28,1,0,0,28,长沙,湖南
1689,乐昊然,male,1,166.9,ios,112,14,2042.6,2021/1/21,2,1,0,94,安顺,贵州
1690,乐一鸣,male,1,18.9,adr,10,5,274.5,2021/4/25,2,1,0,0,嘉兴,浙江
1691,乐子宸,male,1,34.9,adr,36,4,815.6,2021/4/15,2,1,0,10,重庆,重庆
1692,乐子豪,male,1,211.9,ios,124,31,1515.9,2021/2/7,2,1,0,77,漯河,河南
1693,乐明轩,male,1,31.9,adr,36,12,478.8,2021/4/18,2,1,0,7,台州,浙江
1694,乐致远,male,1,150.9,ios,82,41,9507.9,2021/3/28,2,1,0,28,北京,北京
1695,乐俊熙,male,1,65.9,ios,4,2,365.8,2021/4/22,2,1,1,3,苏州,江苏
1696,乐天佑,male,1,93.9,ios,144,18,6874.2,2021/1/9,5,2,0,106,北海,广西
1697,乐睿,male,1,12.9,adr,20,4,91.6,2021/4/18,3,2,0,7,广州,广东
1698,乐子睿,male,1,85.9,adr,243,27,2400.3,2020/11/19,2,1,0,157,平凉,甘肃
1699,乐宇轩,male,1,307.9,adr,90,15,2173.5,2021/3/11,3,2,0,45,辽阳,辽宁
1700,乐致远,male,1,13.9,ios,8,1,18.9,2021/4/25,1,1,5,0,双鸭山,黑龙江
1701,于伟,male,1,43.9,ios,8,8,567.2,2021/4/25,3,1,4,0,那曲,西藏
1702,于明,male,1,90.9,adr,40,5,559.5,2021/3/20,3,2,0,36,泸州,四川
1703,于军,male,1,39.9,ios,45,9,2150.1,2021/4/21,2,1,1,4,眉山,四川
1704,于子轩,male,1,17.9,adr,0,0,0,2021/4/25,3,1,4,0,铁岭,辽宁
1705,于浩轩,male,1,3.9,adr,6,3,689.7,2021/4/19,2,1,0,6,厦门,福建
1706,于皓轩,male,1,27.9,ios,64,8,39.2,2021/2/25,2,1,0,59,苏州,江苏
1707,于子涵,male,1,2.9,adr,21,3,179.7,2021/4/9,4,2,0,16,永州,湖南
1708,于一诺,male,1,153.9,adr,264,44,2239.6,2020/12/21,2,1,0,125,益阳,湖南
1709,于宇航,male,1,0.9,adr,0,0,0,2021/4/25,2,1,1,0,武威,甘肃
1710,于昊然,male,1,46.9,adr,99,11,350.9,2021/2/11,2,1,0,73,中卫,宁夏
1711,于一鸣,male,1,3.9,ios,0,0,0,2021/4/25,2,1,4,0,拉萨,西藏
1712,于子宸,male,1,190.9,ios,172,43,382.7,2020/11/10,3,1,0,166,崇左,广西
1713,于子豪,male,1,36.9,ios,28,14,670.6,2021/4/12,4,3,0,13,呼伦贝尔,内蒙古
1714,于明轩,male,1,33.9,adr,44,11,889.9,2021/4/24,3,1,0,1,沈阳,辽宁
1715,于致远,male,1,67.9,adr,69,23,3424.7,2021/4/16,4,2,0,9,济南,山东
1716,于俊熙,male,1,10.9,adr,0,0,0,2021/4/25,2,1,2,0,甘南,甘肃
1717,于天佑,male,1,167.9,adr,295,59,112.1,2021/4/20,2,1,0,5,昌吉,新疆
1718,于睿,male,1,178.9,adr,420,60,1614,2020/8/22,3,1,0,246,嘉兴,浙江
1719,于子睿,male,1,80.9,adr,8,2,41.8,2021/4/23,2,1,1,2,阳泉,山西
1720,于宇轩,male,1,94.9,adr,192,32,5884.8,2020/11/18,2,2,0,158,徐州,江苏
1721,于致远,male,1,34.9,adr,54,9,971.1,2021/3/26,1,1,0,30,天津,天津
1722,时伟,male,1,32.9,adr,0,0,0,2021/4/25,3,1,6,0,葫芦岛,辽宁
1723,时明,male,1,265.9,ios,108,36,860.4,2021/4/2,4,3,0,23,南京,江苏
1724,时军,male,1,58.9,adr,14,14,726.6,2021/4/12,1,0,0,13,晋城,山西
1725,时子轩,male,1,103.9,ios,175,25,2272.5,2021/3/1,2,1,0,55,哈尔滨,黑龙江
1726,时浩轩,male,1,109.9,ios,27,9,323.1,2021/4/21,1,1,1,4,娄底,湖南
1727,时皓轩,male,1,12.9,adr,64,8,151.2,2021/2/25,3,2,0,59,毕节,贵州
1728,时子涵,male,1,138.9,adr,150,30,5007,2020/12/2,1,1,0,144,塔城,新疆
1729,时一诺,male,1,141.9,adr,30,6,389.4,2021/4/7,2,1,0,18,杭州,浙江
1730,时宇航,male,1,21.9,adr,6,3,179.7,2021/4/20,1,1,0,5,广州,广东
1731,时昊然,male,1,76.9,ios,99,11,2176.9,2021/1/30,2,1,0,85,汕尾,广东
1732,时一鸣,male,1,181.9,adr,456,57,3642.3,2021/4/8,1,0,0,17,濮阳,河南
1733,时子宸,male,1,45.9,adr,108,18,376.2,2021/2/21,2,1,0,63,武威,甘肃
1734,时子豪,male,1,163.9,ios,42,42,4951.8,2021/3/30,2,1,0,26,毕节,贵州
1735,时明轩,male,1,16.9,adr,7,7,615.3,2021/4/25,2,0,0,0,厦门,福建
1736,时致远,male,1,419.9,adr,819,117,12507.3,2021/1/14,3,2,0,101,辽阳,辽宁
1737,时俊熙,male,1,7.9,adr,45,5,1274.5,2021/3/26,2,1,0,30,克州,新疆
1738,时天佑,male,1,148.9,adr,99,33,326.7,2021/3/28,3,1,0,28,朔州,山西
1739,时睿,male,1,55.9,adr,14,2,27.8,2021/4/13,2,1,0,12,营口,辽宁
1740,时子睿,male,1,10.9,adr,12,3,614.7,2021/4/19,2,1,0,6,郑州,河南
1741,时宇轩,male,1,58.9,adr,12,3,44.7,2021/4/20,1,0,1,5,亳州,安徽
1742,时致远,male,1,17.9,adr,24,3,254.7,2021/4/18,1,0,0,7,晋中,山西
1743,傅伟,male,1,204.9,adr,12,3,116.7,2021/4/20,3,1,0,5,云浮,广东
1744,傅明,male,1,1.9,ios,20,4,95.6,2021/4/11,2,1,0,14,怒江,云南
1745,傅军,male,1,50.9,ios,80,16,270.4,2021/3/22,3,2,0,34,金昌,甘肃
1746,傅子轩,male,1,132.9,adr,147,21,459.9,2021/1/8,3,1,0,107,深圳,广东
1747,傅浩轩,male,1,13.9,adr,40,8,15.2,2021/4/15,3,1,0,10,上海,上海
1748,傅皓轩,male,1,4.9,adr,36,4,19.6,2021/4/4,2,1,0,21,晋城,山西
1749,傅子涵,male,1,2.9,ios,3,3,350.7,2021/4/22,1,0,3,3,宣城,安徽
1750,傅一诺,male,1,86.9,ios,198,22,3231.8,2021/2/19,2,1,0,65,重庆,重庆
1751,傅宇航,male,1,57.9,adr,27,3,20.7,2021/4/4,6,1,0,21,大同,山西
1752,傅昊然,male,1,54.9,ios,48,16,366.4,2021/3/14,1,0,0,42,贵阳,贵州
1753,傅一鸣,male,1,94.9,adr,45,15,1393.5,2021/4/5,3,2,0,20,厦门,福建
1754,傅子宸,male,1,117.9,adr,54,18,2914.2,2021/3/23,1,1,0,33,常德,湖南
1755,傅子豪,male,1,59.9,adr,6,3,59.7,2021/4/23,2,1,3,2,绵阳,四川
1756,傅明轩,male,1,33.9,ios,81,9,638.1,2021/2/22,2,1,0,62,克拉玛依,新疆
1757,傅致远,male,1,52.9,ios,3,3,92.7,2021/4/24,2,1,4,1,通辽,内蒙古
1758,傅俊熙,male,1,13.9,adr,0,0,0,2021/4/25,1,1,1,0,临汾,山西
1759,傅天佑,male,1,105.9,adr,125,25,1272.5,2021/2/12,1,1,0,72,神农架林区,湖北
1760,傅睿,male,1,159.9,adr,80,40,11636,2021/4/7,3,1,0,18,三明,福建
1761,傅子睿,male,1,52.9,adr,105,21,711.9,2021/2/8,3,1,0,76,郑州,河南
1762,傅宇轩,male,1,48.9,adr,35,7,2953.3,2021/3/23,1,1,0,33,重庆,重庆
1763,傅致远,male,1,100.9,ios,33,33,1382.7,2021/4/24,3,2,3,1,青岛,山东
1764,皮伟,male,1,45.9,ios,27,3,245.7,2021/4/24,1,1,1,1,那曲,西藏
1765,皮明,male,1,129.9,adr,246,41,5284.9,2020/12/31,1,1,0,115,南通,江苏
1766,皮军,male,1,239.9,adr,84,42,10033.8,2021/3/30,2,2,0,26,永州,湖南
1767,皮子轩,male,1,2.9,adr,0,0,0,2021/4/25,3,2,5,0,清远,广东
1768,皮浩轩,male,1,24.9,ios,48,12,850.8,2021/4/8,2,1,0,17,南京,江苏
1769,皮皓轩,male,1,31.9,ios,126,14,1664.6,2021/3/15,1,1,0,41,太原,山西
1770,皮子涵,male,1,12.9,adr,10,5,44.5,2021/4/24,2,1,4,1,临夏,甘肃
1771,皮一诺,male,1,67.9,adr,162,18,160.2,2021/3/13,2,0,0,43,沈阳,辽宁
1772,皮宇航,male,1,54.9,ios,66,22,2263.8,2021/3/4,3,1,0,52,益阳,湖南
1773,皮昊然,male,1,55.9,ios,70,10,359,2021/4/13,1,1,0,12,北海,广西
1774,皮一鸣,male,1,7.9,adr,16,4,19.6,2021/4/20,2,1,0,5,深圳,广东
1775,皮子宸,male,1,80.9,adr,58,29,1563.1,2021/4/4,3,2,0,21,百色,广西
1776,皮子豪,male,1,21.9,adr,48,6,59.4,2021/4/4,1,1,0,21,汕头,广东
1777,皮明轩,male,1,236.9,ios,125,25,2997.5,2021/2/20,1,1,0,64,大连,辽宁
1778,皮致远,male,1,4.9,adr,2,2,281.8,2021/4/24,3,2,2,1,延边,吉林
1779,皮俊熙,male,1,27.9,adr,6,6,1169.4,2021/4/22,3,1,1,3,蚌埠,安徽
1780,皮天佑,male,1,183.9,adr,84,21,669.9,2021/2/20,2,1,0,64,滁州,安徽
1781,皮睿,male,1,5.9,adr,45,5,554.5,2021/4/10,1,1,0,15,潮州,广东
1782,皮子睿,male,1,97.9,ios,17,17,423.3,2021/4/12,3,1,0,13,鞍山,辽宁
1783,皮宇轩,male,1,303.9,adr,1,1,55.9,2021/4/24,2,0,2,1,包头,内蒙古
1784,皮致远,male,1,111.9,ios,135,27,753.3,2021/1/20,2,1,0,95,哈尔滨,黑龙江
1785,卞伟,male,1,105.9,ios,3,3,56.7,2021/4/22,1,0,1,3,抚州,江西
1786,卞明,male,1,64.9,adr,216,24,261.6,2021/2/20,2,1,0,64,本溪,辽宁
1787,卞军,male,1,73.9,adr,30,15,2263.5,2021/4/18,3,1,0,7,眉山,四川
1788,卞子轩,male,1,214.9,ios,119,17,2276.3,2021/2/9,2,1,0,75,铜仁,贵州
1789,卞浩轩,male,1,138.9,adr,70,14,1034.6,2021/4/14,2,1,0,11,锦州,辽宁
1790,卞皓轩,male,1,81.9,adr,125,25,72.5,2021/2/2,2,1,0,82,邢台,河北
1791,卞子涵,male,1,67.9,adr,125,25,197.5,2021/2/3,1,1,0,81,东营,山东
1792,卞一诺,male,1,26.9,adr,72,8,359.2,2021/3/16,2,1,0,40,松原,吉林
1793,卞宇航,male,1,117.9,adr,161,23,4160.7,2021/4/16,2,1,0,9,长治,山西
1794,卞昊然,male,1,210.9,adr,368,46,6527.4,2021/3/16,1,1,0,40,哈尔滨,黑龙江
1795,卞一鸣,male,1,148.9,adr,216,27,969.3,2020/11/16,2,1,0,160,大连,辽宁
1796,卞子宸,male,1,35.9,adr,2,2,353.8,2021/4/23,2,1,2,2,娄底,湖南
1797,卞子豪,male,1,347.9,ios,324,54,2046.6,2020/8/31,2,1,0,237,郑州,河南
1798,卞明轩,male,1,96.9,adr,208,26,179.4,2020/12/10,3,1,0,136,信阳,河南
1799,卞致远,male,1,106.9,ios,24,24,8469.6,2021/4/2,3,1,0,23,沈阳,辽宁
1800,卞俊熙,male,1,238.9,ios,497,71,3542.9,2020/9/22,2,1,0,215,鹰潭,江西
1801,卞天佑,male,1,64.9,adr,0,0,0,2021/4/25,3,1,6,0,西安,陕西
1802,卞睿,male,1,70.9,ios,110,22,2087.8,2021/1/5,1,0,0,110,厦门,福建
1803,卞子睿,male,1,24.9,ios,0,0,0,2021/4/25,1,0,2,0,铜川,陕西
1804,卞宇轩,male,1,67.9,ios,133,19,245.1,2021/4/12,3,2,0,13,南宁,广西
1805,卞致远,male,1,251.9,ios,448,56,6882.4,2020/7/12,2,1,0,287,梧州,广西
1806,齐伟,male,1,23.9,adr,16,4,115.6,2021/4/22,1,0,1,3,漯河,河南
1807,齐明,male,1,23.9,adr,66,11,86.9,2021/3/1,2,1,0,55,哈尔滨,黑龙江
1808,齐军,male,1,24.9,adr,15,5,34.5,2021/4/13,2,1,0,12,宝鸡,陕西
